period,respondent,respondent-name,fueltype,type-name,value,value-units
2022-06-01T14,NY,New York,WAT,Hydro,3242,megawatthours
2022-06-01T13,NY,New York,WAT,Hydro,3164,megawatthours
2022-06-01T12,NY,New York,WAT,Hydro,3059,megawatthours
2022-06-01T11,NY,New York,WAT,Hydro,2621,megawatthours
2022-06-01T10,NY,New York,WAT,Hydro,2345,megawatthours
2022-06-01T09,NY,New York,WAT,Hydro,2328,megawatthours
2022-06-01T08,NY,New York,WAT,Hydro,2161,megawatthours
2022-06-01T07,NY,New York,WAT,Hydro,2339,megawatthours
2022-06-01T06,NY,New York,WAT,Hydro,2406,megawatthours
2022-06-01T05,NY,New York,WAT,Hydro,2549,megawatthours
2022-06-01T04,NY,New York,WAT,Hydro,2959,megawatthours
2022-06-01T03,NY,New York,WAT,Hydro,3175,megawatthours
2022-06-01T02,NY,New York,WAT,Hydro,3587,megawatthours
2022-06-01T01,NY,New York,WAT,Hydro,4363,megawatthours
2022-06-01T00,NY,New York,WAT,Hydro,4470,megawatthours
2022-05-31T23,NY,New York,WAT,Hydro,4463,megawatthours
2022-05-31T22,NY,New York,WAT,Hydro,4549,megawatthours
2022-05-31T21,NY,New York,WAT,Hydro,4617,megawatthours
2022-05-31T20,NY,New York,WAT,Hydro,4221,megawatthours
2022-05-31T19,NY,New York,WAT,Hydro,4584,megawatthours
2022-05-31T18,NY,New York,WAT,Hydro,4569,megawatthours
2022-05-31T17,NY,New York,WAT,Hydro,3930,megawatthours
2022-05-31T16,NY,New York,WAT,Hydro,3812,megawatthours
2022-05-31T15,NY,New York,WAT,Hydro,3503,megawatthours
2022-05-31T14,NY,New York,WAT,Hydro,3490,megawatthours
2022-05-31T13,NY,New York,WAT,Hydro,3566,megawatthours
2022-05-31T12,NY,New York,WAT,Hydro,3277,megawatthours
2022-05-31T11,NY,New York,WAT,Hydro,2755,megawatthours
2022-05-31T10,NY,New York,WAT,Hydro,2291,megawatthours
2022-05-31T09,NY,New York,WAT,Hydro,2170,megawatthours
2022-05-31T08,NY,New York,WAT,Hydro,2179,megawatthours
2022-05-31T07,NY,New York,WAT,Hydro,2107,megawatthours
2022-05-31T06,NY,New York,WAT,Hydro,2188,megawatthours
2022-05-31T05,NY,New York,WAT,Hydro,2211,megawatthours
2022-05-31T04,NY,New York,WAT,Hydro,2644,megawatthours
2022-05-31T03,NY,New York,WAT,Hydro,3124,megawatthours
2022-05-31T02,NY,New York,WAT,Hydro,3649,megawatthours
2022-05-31T01,NY,New York,WAT,Hydro,4097,megawatthours
2022-05-31T00,NY,New York,WAT,Hydro,4064,megawatthours
2022-05-30T23,NY,New York,WAT,Hydro,4202,megawatthours
2022-05-30T22,NY,New York,WAT,Hydro,4209,megawatthours
2022-05-30T21,NY,New York,WAT,Hydro,3960,megawatthours
2022-05-30T20,NY,New York,WAT,Hydro,3593,megawatthours
2022-05-30T19,NY,New York,WAT,Hydro,3732,megawatthours
2022-05-30T18,NY,New York,WAT,Hydro,3595,megawatthours
2022-05-30T17,NY,New York,WAT,Hydro,3497,megawatthours
2022-05-30T16,NY,New York,WAT,Hydro,3447,megawatthours
2022-05-30T15,NY,New York,WAT,Hydro,3158,megawatthours
2022-05-30T14,NY,New York,WAT,Hydro,2937,megawatthours
2022-05-30T13,NY,New York,WAT,Hydro,2874,megawatthours
2022-05-30T12,NY,New York,WAT,Hydro,2576,megawatthours
2022-05-30T11,NY,New York,WAT,Hydro,2194,megawatthours
2022-05-30T10,NY,New York,WAT,Hydro,2163,megawatthours
2022-05-30T09,NY,New York,WAT,Hydro,2255,megawatthours
2022-05-30T08,NY,New York,WAT,Hydro,2258,megawatthours
2022-05-30T07,NY,New York,WAT,Hydro,2240,megawatthours
2022-05-30T06,NY,New York,WAT,Hydro,2297,megawatthours
2022-05-30T05,NY,New York,WAT,Hydro,2392,megawatthours
2022-05-30T04,NY,New York,WAT,Hydro,2662,megawatthours
2022-05-30T03,NY,New York,WAT,Hydro,3211,megawatthours
2022-05-30T02,NY,New York,WAT,Hydro,3373,megawatthours
2022-05-30T01,NY,New York,WAT,Hydro,3448,megawatthours
2022-05-30T00,NY,New York,WAT,Hydro,3461,megawatthours
2022-05-29T23,NY,New York,WAT,Hydro,3581,megawatthours
2022-05-29T22,NY,New York,WAT,Hydro,3557,megawatthours
2022-05-29T21,NY,New York,WAT,Hydro,3566,megawatthours
2022-05-29T20,NY,New York,WAT,Hydro,3625,megawatthours
2022-05-29T19,NY,New York,WAT,Hydro,3550,megawatthours
2022-05-29T18,NY,New York,WAT,Hydro,3408,megawatthours
2022-05-29T17,NY,New York,WAT,Hydro,3438,megawatthours
2022-05-29T16,NY,New York,WAT,Hydro,3359,megawatthours
2022-05-29T15,NY,New York,WAT,Hydro,3179,megawatthours
2022-05-29T14,NY,New York,WAT,Hydro,3108,megawatthours
2022-05-29T13,NY,New York,WAT,Hydro,2896,megawatthours
2022-05-29T12,NY,New York,WAT,Hydro,2580,megawatthours
2022-05-29T11,NY,New York,WAT,Hydro,2234,megawatthours
2022-05-29T10,NY,New York,WAT,Hydro,2183,megawatthours
2022-05-29T09,NY,New York,WAT,Hydro,2241,megawatthours
2022-05-29T08,NY,New York,WAT,Hydro,2212,megawatthours
2022-05-29T07,NY,New York,WAT,Hydro,2246,megawatthours
2022-05-29T06,NY,New York,WAT,Hydro,2297,megawatthours
2022-05-29T05,NY,New York,WAT,Hydro,2532,megawatthours
2022-05-29T04,NY,New York,WAT,Hydro,2606,megawatthours
2022-05-29T03,NY,New York,WAT,Hydro,3094,megawatthours
2022-05-29T02,NY,New York,WAT,Hydro,3300,megawatthours
2022-05-29T01,NY,New York,WAT,Hydro,3359,megawatthours
2022-05-29T00,NY,New York,WAT,Hydro,3327,megawatthours
2022-05-28T23,NY,New York,WAT,Hydro,3339,megawatthours
2022-05-28T22,NY,New York,WAT,Hydro,3318,megawatthours
2022-05-28T21,NY,New York,WAT,Hydro,3238,megawatthours
2022-05-28T20,NY,New York,WAT,Hydro,3413,megawatthours
2022-05-28T19,NY,New York,WAT,Hydro,3409,megawatthours
2022-05-28T18,NY,New York,WAT,Hydro,3406,megawatthours
2022-05-28T17,NY,New York,WAT,Hydro,3393,megawatthours
2022-05-28T16,NY,New York,WAT,Hydro,3490,megawatthours
2022-05-28T15,NY,New York,WAT,Hydro,3508,megawatthours
2022-05-28T14,NY,New York,WAT,Hydro,3402,megawatthours
2022-05-28T13,NY,New York,WAT,Hydro,3378,megawatthours
2022-05-28T12,NY,New York,WAT,Hydro,3169,megawatthours
2022-05-28T11,NY,New York,WAT,Hydro,2625,megawatthours
2022-05-28T10,NY,New York,WAT,Hydro,2550,megawatthours
2022-05-28T09,NY,New York,WAT,Hydro,2516,megawatthours
2022-05-28T08,NY,New York,WAT,Hydro,2575,megawatthours
2022-05-28T07,NY,New York,WAT,Hydro,2705,megawatthours
2022-05-28T06,NY,New York,WAT,Hydro,2774,megawatthours
2022-05-28T05,NY,New York,WAT,Hydro,2983,megawatthours
2022-05-28T04,NY,New York,WAT,Hydro,3296,megawatthours
2022-05-28T03,NY,New York,WAT,Hydro,3628,megawatthours
2022-05-28T02,NY,New York,WAT,Hydro,3683,megawatthours
2022-05-28T01,NY,New York,WAT,Hydro,3920,megawatthours
2022-05-28T00,NY,New York,WAT,Hydro,4033,megawatthours
2022-05-27T23,NY,New York,WAT,Hydro,3931,megawatthours
2022-05-27T22,NY,New York,WAT,Hydro,3954,megawatthours
2022-05-27T21,NY,New York,WAT,Hydro,3935,megawatthours
2022-05-27T20,NY,New York,WAT,Hydro,3805,megawatthours
2022-05-27T19,NY,New York,WAT,Hydro,3687,megawatthours
2022-05-27T18,NY,New York,WAT,Hydro,3797,megawatthours
2022-05-27T17,NY,New York,WAT,Hydro,3918,megawatthours
2022-05-27T16,NY,New York,WAT,Hydro,3919,megawatthours
2022-05-27T15,NY,New York,WAT,Hydro,3891,megawatthours
2022-05-27T14,NY,New York,WAT,Hydro,3420,megawatthours
2022-05-27T13,NY,New York,WAT,Hydro,3217,megawatthours
2022-05-27T12,NY,New York,WAT,Hydro,2850,megawatthours
2022-05-27T11,NY,New York,WAT,Hydro,2412,megawatthours
2022-05-27T10,NY,New York,WAT,Hydro,2102,megawatthours
2022-05-27T09,NY,New York,WAT,Hydro,1859,megawatthours
2022-05-27T08,NY,New York,WAT,Hydro,1786,megawatthours
2022-05-27T07,NY,New York,WAT,Hydro,1776,megawatthours
2022-05-27T06,NY,New York,WAT,Hydro,2010,megawatthours
2022-05-27T05,NY,New York,WAT,Hydro,2151,megawatthours
2022-05-27T04,NY,New York,WAT,Hydro,2503,megawatthours
2022-05-27T03,NY,New York,WAT,Hydro,2910,megawatthours
2022-05-27T02,NY,New York,WAT,Hydro,3097,megawatthours
2022-05-27T01,NY,New York,WAT,Hydro,3538,megawatthours
2022-05-27T00,NY,New York,WAT,Hydro,3655,megawatthours
2022-05-26T23,NY,New York,WAT,Hydro,4040,megawatthours
2022-05-26T22,NY,New York,WAT,Hydro,3960,megawatthours
2022-05-26T21,NY,New York,WAT,Hydro,3707,megawatthours
2022-05-26T20,NY,New York,WAT,Hydro,3365,megawatthours
2022-05-26T19,NY,New York,WAT,Hydro,3369,megawatthours
2022-05-26T18,NY,New York,WAT,Hydro,3253,megawatthours
2022-05-26T17,NY,New York,WAT,Hydro,3159,megawatthours
2022-05-26T16,NY,New York,WAT,Hydro,2904,megawatthours
2022-05-26T15,NY,New York,WAT,Hydro,2801,megawatthours
2022-05-26T14,NY,New York,WAT,Hydro,2716,megawatthours
2022-05-26T13,NY,New York,WAT,Hydro,2292,megawatthours
2022-05-26T12,NY,New York,WAT,Hydro,2362,megawatthours
2022-05-26T11,NY,New York,WAT,Hydro,2146,megawatthours
2022-05-26T10,NY,New York,WAT,Hydro,1858,megawatthours
2022-05-26T09,NY,New York,WAT,Hydro,1435,megawatthours
2022-05-26T08,NY,New York,WAT,Hydro,1480,megawatthours
2022-05-26T07,NY,New York,WAT,Hydro,1636,megawatthours
2022-05-26T06,NY,New York,WAT,Hydro,1780,megawatthours
2022-05-26T05,NY,New York,WAT,Hydro,1974,megawatthours
2022-05-26T04,NY,New York,WAT,Hydro,1929,megawatthours
2022-05-26T03,NY,New York,WAT,Hydro,2676,megawatthours
2022-05-26T02,NY,New York,WAT,Hydro,3081,megawatthours
2022-05-26T01,NY,New York,WAT,Hydro,3352,megawatthours
2022-05-26T00,NY,New York,WAT,Hydro,3569,megawatthours
2022-05-25T23,NY,New York,WAT,Hydro,3537,megawatthours
2022-05-25T22,NY,New York,WAT,Hydro,3486,megawatthours
2022-05-25T21,NY,New York,WAT,Hydro,3464,megawatthours
2022-05-25T20,NY,New York,WAT,Hydro,3462,megawatthours
2022-05-25T19,NY,New York,WAT,Hydro,3363,megawatthours
2022-05-25T18,NY,New York,WAT,Hydro,3532,megawatthours
2022-05-25T17,NY,New York,WAT,Hydro,3424,megawatthours
2022-05-25T16,NY,New York,WAT,Hydro,3503,megawatthours
2022-05-25T15,NY,New York,WAT,Hydro,3290,megawatthours
2022-05-25T14,NY,New York,WAT,Hydro,3329,megawatthours
2022-05-25T13,NY,New York,WAT,Hydro,3228,megawatthours
2022-05-25T12,NY,New York,WAT,Hydro,3361,megawatthours
2022-05-25T11,NY,New York,WAT,Hydro,2431,megawatthours
2022-05-25T10,NY,New York,WAT,Hydro,2260,megawatthours
2022-05-25T09,NY,New York,WAT,Hydro,1865,megawatthours
2022-05-25T08,NY,New York,WAT,Hydro,1959,megawatthours
2022-05-25T07,NY,New York,WAT,Hydro,2063,megawatthours
2022-05-25T06,NY,New York,WAT,Hydro,2396,megawatthours
2022-05-25T05,NY,New York,WAT,Hydro,2371,megawatthours
2022-05-25T04,NY,New York,WAT,Hydro,2658,megawatthours
2022-05-25T03,NY,New York,WAT,Hydro,3114,megawatthours
2022-05-25T02,NY,New York,WAT,Hydro,3565,megawatthours
2022-05-25T01,NY,New York,WAT,Hydro,3751,megawatthours
2022-05-25T00,NY,New York,WAT,Hydro,3763,megawatthours
2022-05-24T23,NY,New York,WAT,Hydro,3777,megawatthours
2022-05-24T22,NY,New York,WAT,Hydro,3683,megawatthours
2022-05-24T21,NY,New York,WAT,Hydro,3667,megawatthours
2022-05-24T20,NY,New York,WAT,Hydro,3401,megawatthours
2022-05-24T19,NY,New York,WAT,Hydro,3643,megawatthours
2022-05-24T18,NY,New York,WAT,Hydro,3752,megawatthours
2022-05-24T17,NY,New York,WAT,Hydro,3724,megawatthours
2022-05-24T16,NY,New York,WAT,Hydro,3706,megawatthours
2022-05-24T15,NY,New York,WAT,Hydro,3652,megawatthours
2022-05-24T14,NY,New York,WAT,Hydro,3321,megawatthours
2022-05-24T13,NY,New York,WAT,Hydro,3356,megawatthours
2022-05-24T12,NY,New York,WAT,Hydro,3194,megawatthours
2022-05-24T11,NY,New York,WAT,Hydro,2759,megawatthours
2022-05-24T10,NY,New York,WAT,Hydro,2375,megawatthours
2022-05-24T09,NY,New York,WAT,Hydro,2278,megawatthours
2022-05-24T08,NY,New York,WAT,Hydro,2256,megawatthours
2022-05-24T07,NY,New York,WAT,Hydro,2197,megawatthours
2022-05-24T06,NY,New York,WAT,Hydro,2508,megawatthours
2022-05-24T05,NY,New York,WAT,Hydro,2431,megawatthours
2022-05-24T04,NY,New York,WAT,Hydro,2664,megawatthours
2022-05-24T03,NY,New York,WAT,Hydro,3312,megawatthours
2022-05-24T02,NY,New York,WAT,Hydro,3723,megawatthours
2022-05-24T01,NY,New York,WAT,Hydro,3749,megawatthours
2022-05-24T00,NY,New York,WAT,Hydro,3801,megawatthours
2022-05-23T23,NY,New York,WAT,Hydro,3664,megawatthours
2022-05-23T22,NY,New York,WAT,Hydro,3707,megawatthours
2022-05-23T21,NY,New York,WAT,Hydro,3571,megawatthours
2022-05-23T20,NY,New York,WAT,Hydro,3290,megawatthours
2022-05-23T19,NY,New York,WAT,Hydro,3187,megawatthours
2022-05-23T18,NY,New York,WAT,Hydro,3010,megawatthours
2022-05-23T17,NY,New York,WAT,Hydro,3286,megawatthours
2022-05-23T16,NY,New York,WAT,Hydro,3169,megawatthours
2022-05-23T15,NY,New York,WAT,Hydro,3068,megawatthours
2022-05-23T14,NY,New York,WAT,Hydro,3140,megawatthours
2022-05-23T13,NY,New York,WAT,Hydro,2613,megawatthours
2022-05-23T12,NY,New York,WAT,Hydro,2046,megawatthours
2022-05-23T11,NY,New York,WAT,Hydro,2783,megawatthours
2022-05-23T10,NY,New York,WAT,Hydro,3017,megawatthours
2022-05-23T09,NY,New York,WAT,Hydro,2551,megawatthours
2022-05-23T08,NY,New York,WAT,Hydro,2438,megawatthours
2022-05-23T07,NY,New York,WAT,Hydro,2623,megawatthours
2022-05-23T06,NY,New York,WAT,Hydro,2947,megawatthours
2022-05-23T05,NY,New York,WAT,Hydro,2768,megawatthours
2022-05-23T04,NY,New York,WAT,Hydro,2922,megawatthours
2022-05-23T03,NY,New York,WAT,Hydro,3002,megawatthours
2022-05-23T02,NY,New York,WAT,Hydro,3319,megawatthours
2022-05-23T01,NY,New York,WAT,Hydro,3169,megawatthours
2022-05-23T00,NY,New York,WAT,Hydro,2889,megawatthours
2022-05-22T23,NY,New York,WAT,Hydro,3692,megawatthours
2022-05-22T22,NY,New York,WAT,Hydro,3409,megawatthours
2022-05-22T21,NY,New York,WAT,Hydro,3289,megawatthours
2022-05-22T20,NY,New York,WAT,Hydro,3638,megawatthours
2022-05-22T19,NY,New York,WAT,Hydro,3732,megawatthours
2022-05-22T18,NY,New York,WAT,Hydro,3793,megawatthours
2022-05-22T17,NY,New York,WAT,Hydro,3303,megawatthours
2022-05-22T16,NY,New York,WAT,Hydro,3529,megawatthours
2022-05-22T15,NY,New York,WAT,Hydro,3671,megawatthours
2022-05-22T14,NY,New York,WAT,Hydro,3553,megawatthours
2022-05-22T13,NY,New York,WAT,Hydro,3190,megawatthours
2022-05-22T12,NY,New York,WAT,Hydro,2617,megawatthours
2022-05-22T11,NY,New York,WAT,Hydro,2165,megawatthours
2022-05-22T10,NY,New York,WAT,Hydro,2278,megawatthours
2022-05-22T09,NY,New York,WAT,Hydro,2449,megawatthours
2022-05-22T08,NY,New York,WAT,Hydro,2489,megawatthours
2022-05-22T07,NY,New York,WAT,Hydro,2312,megawatthours
2022-05-22T06,NY,New York,WAT,Hydro,2200,megawatthours
2022-05-22T05,NY,New York,WAT,Hydro,2584,megawatthours
2022-05-22T04,NY,New York,WAT,Hydro,2707,megawatthours
2022-05-22T03,NY,New York,WAT,Hydro,3493,megawatthours
2022-05-22T02,NY,New York,WAT,Hydro,3747,megawatthours
2022-05-22T01,NY,New York,WAT,Hydro,3720,megawatthours
2022-05-22T00,NY,New York,WAT,Hydro,3857,megawatthours
2022-05-21T23,NY,New York,WAT,Hydro,3901,megawatthours
2022-05-21T22,NY,New York,WAT,Hydro,3886,megawatthours
2022-05-21T21,NY,New York,WAT,Hydro,3699,megawatthours
2022-05-21T20,NY,New York,WAT,Hydro,3698,megawatthours
2022-05-21T19,NY,New York,WAT,Hydro,3175,megawatthours
2022-05-21T18,NY,New York,WAT,Hydro,3312,megawatthours
2022-05-21T17,NY,New York,WAT,Hydro,3386,megawatthours
2022-05-21T16,NY,New York,WAT,Hydro,3529,megawatthours
2022-05-21T15,NY,New York,WAT,Hydro,3261,megawatthours
2022-05-21T14,NY,New York,WAT,Hydro,3019,megawatthours
2022-05-21T13,NY,New York,WAT,Hydro,2854,megawatthours
2022-05-21T12,NY,New York,WAT,Hydro,2530,megawatthours
2022-05-21T11,NY,New York,WAT,Hydro,2319,megawatthours
2022-05-21T10,NY,New York,WAT,Hydro,2079,megawatthours
2022-05-21T09,NY,New York,WAT,Hydro,2006,megawatthours
2022-05-21T08,NY,New York,WAT,Hydro,1920,megawatthours
2022-05-21T07,NY,New York,WAT,Hydro,1916,megawatthours
2022-05-21T06,NY,New York,WAT,Hydro,2374,megawatthours
2022-05-21T05,NY,New York,WAT,Hydro,2437,megawatthours
2022-05-21T04,NY,New York,WAT,Hydro,2878,megawatthours
2022-05-21T03,NY,New York,WAT,Hydro,3326,megawatthours
2022-05-21T02,NY,New York,WAT,Hydro,3395,megawatthours
2022-05-21T01,NY,New York,WAT,Hydro,3429,megawatthours
2022-05-21T00,NY,New York,WAT,Hydro,3485,megawatthours
2022-05-20T23,NY,New York,WAT,Hydro,3544,megawatthours
2022-05-20T22,NY,New York,WAT,Hydro,3352,megawatthours
2022-05-20T21,NY,New York,WAT,Hydro,2965,megawatthours
2022-05-20T20,NY,New York,WAT,Hydro,2648,megawatthours
2022-05-20T19,NY,New York,WAT,Hydro,2394,megawatthours
2022-05-20T18,NY,New York,WAT,Hydro,2473,megawatthours
2022-05-20T17,NY,New York,WAT,Hydro,3002,megawatthours
2022-05-20T16,NY,New York,WAT,Hydro,3145,megawatthours
2022-05-20T15,NY,New York,WAT,Hydro,3302,megawatthours
2022-05-20T14,NY,New York,WAT,Hydro,3038,megawatthours
2022-05-20T13,NY,New York,WAT,Hydro,2653,megawatthours
2022-05-20T12,NY,New York,WAT,Hydro,2507,megawatthours
2022-05-20T11,NY,New York,WAT,Hydro,2286,megawatthours
2022-05-20T10,NY,New York,WAT,Hydro,2323,megawatthours
2022-05-20T09,NY,New York,WAT,Hydro,2183,megawatthours
2022-05-20T08,NY,New York,WAT,Hydro,2259,megawatthours
2022-05-20T07,NY,New York,WAT,Hydro,2043,megawatthours
2022-05-20T06,NY,New York,WAT,Hydro,2225,megawatthours
2022-05-20T05,NY,New York,WAT,Hydro,2289,megawatthours
2022-05-20T04,NY,New York,WAT,Hydro,2822,megawatthours
2022-05-20T03,NY,New York,WAT,Hydro,3408,megawatthours
2022-05-20T02,NY,New York,WAT,Hydro,3547,megawatthours
2022-05-20T01,NY,New York,WAT,Hydro,3543,megawatthours
2022-05-20T00,NY,New York,WAT,Hydro,3634,megawatthours
2022-05-19T23,NY,New York,WAT,Hydro,3565,megawatthours
2022-05-19T22,NY,New York,WAT,Hydro,3315,megawatthours
2022-05-19T21,NY,New York,WAT,Hydro,3260,megawatthours
2022-05-19T20,NY,New York,WAT,Hydro,3186,megawatthours
2022-05-19T19,NY,New York,WAT,Hydro,3214,megawatthours
2022-05-19T18,NY,New York,WAT,Hydro,3271,megawatthours
2022-05-19T17,NY,New York,WAT,Hydro,3403,megawatthours
2022-05-19T16,NY,New York,WAT,Hydro,3570,megawatthours
2022-05-19T15,NY,New York,WAT,Hydro,3668,megawatthours
2022-05-19T14,NY,New York,WAT,Hydro,3590,megawatthours
2022-05-19T13,NY,New York,WAT,Hydro,3442,megawatthours
2022-05-19T12,NY,New York,WAT,Hydro,3403,megawatthours
2022-05-19T11,NY,New York,WAT,Hydro,2948,megawatthours
2022-05-19T10,NY,New York,WAT,Hydro,2576,megawatthours
2022-05-19T09,NY,New York,WAT,Hydro,2445,megawatthours
2022-05-19T08,NY,New York,WAT,Hydro,2505,megawatthours
2022-05-19T07,NY,New York,WAT,Hydro,2535,megawatthours
2022-05-19T06,NY,New York,WAT,Hydro,2393,megawatthours
2022-05-19T05,NY,New York,WAT,Hydro,2718,megawatthours
2022-05-19T04,NY,New York,WAT,Hydro,2985,megawatthours
2022-05-19T03,NY,New York,WAT,Hydro,3567,megawatthours
2022-05-19T02,NY,New York,WAT,Hydro,3554,megawatthours
2022-05-19T01,NY,New York,WAT,Hydro,3668,megawatthours
2022-05-19T00,NY,New York,WAT,Hydro,3664,megawatthours
2022-05-18T23,NY,New York,WAT,Hydro,3645,megawatthours
2022-05-18T22,NY,New York,WAT,Hydro,3686,megawatthours
2022-05-18T21,NY,New York,WAT,Hydro,3662,megawatthours
2022-05-18T20,NY,New York,WAT,Hydro,3620,megawatthours
2022-05-18T19,NY,New York,WAT,Hydro,3622,megawatthours
2022-05-18T18,NY,New York,WAT,Hydro,3537,megawatthours
2022-05-18T17,NY,New York,WAT,Hydro,3508,megawatthours
2022-05-18T16,NY,New York,WAT,Hydro,3536,megawatthours
2022-05-18T15,NY,New York,WAT,Hydro,3560,megawatthours
2022-05-18T14,NY,New York,WAT,Hydro,3603,megawatthours
2022-05-18T13,NY,New York,WAT,Hydro,3292,megawatthours
2022-05-18T12,NY,New York,WAT,Hydro,2969,megawatthours
2022-05-18T11,NY,New York,WAT,Hydro,2736,megawatthours
2022-05-18T10,NY,New York,WAT,Hydro,2466,megawatthours
2022-05-18T09,NY,New York,WAT,Hydro,2191,megawatthours
2022-05-18T08,NY,New York,WAT,Hydro,2142,megawatthours
2022-05-18T07,NY,New York,WAT,Hydro,1977,megawatthours
2022-05-18T06,NY,New York,WAT,Hydro,2245,megawatthours
2022-05-18T05,NY,New York,WAT,Hydro,2066,megawatthours
2022-05-18T04,NY,New York,WAT,Hydro,2639,megawatthours
2022-05-18T03,NY,New York,WAT,Hydro,2816,megawatthours
2022-05-18T02,NY,New York,WAT,Hydro,3382,megawatthours
2022-05-18T01,NY,New York,WAT,Hydro,3449,megawatthours
2022-05-18T00,NY,New York,WAT,Hydro,3221,megawatthours
2022-05-17T23,NY,New York,WAT,Hydro,3251,megawatthours
2022-05-17T22,NY,New York,WAT,Hydro,3185,megawatthours
2022-05-17T21,NY,New York,WAT,Hydro,2897,megawatthours
2022-05-17T20,NY,New York,WAT,Hydro,2980,megawatthours
2022-05-17T19,NY,New York,WAT,Hydro,3210,megawatthours
2022-05-17T18,NY,New York,WAT,Hydro,3174,megawatthours
2022-05-17T17,NY,New York,WAT,Hydro,3359,megawatthours
2022-05-17T16,NY,New York,WAT,Hydro,3142,megawatthours
2022-05-17T15,NY,New York,WAT,Hydro,3111,megawatthours
2022-05-17T14,NY,New York,WAT,Hydro,2885,megawatthours
2022-05-17T13,NY,New York,WAT,Hydro,2740,megawatthours
2022-05-17T12,NY,New York,WAT,Hydro,2386,megawatthours
2022-05-17T11,NY,New York,WAT,Hydro,2147,megawatthours
2022-05-17T10,NY,New York,WAT,Hydro,1837,megawatthours
2022-05-17T09,NY,New York,WAT,Hydro,1686,megawatthours
2022-05-17T08,NY,New York,WAT,Hydro,1693,megawatthours
2022-05-17T07,NY,New York,WAT,Hydro,1590,megawatthours
2022-05-17T06,NY,New York,WAT,Hydro,1648,megawatthours
2022-05-17T05,NY,New York,WAT,Hydro,1710,megawatthours
2022-05-17T04,NY,New York,WAT,Hydro,2036,megawatthours
2022-05-17T03,NY,New York,WAT,Hydro,2736,megawatthours
2022-05-17T02,NY,New York,WAT,Hydro,3126,megawatthours
2022-05-17T01,NY,New York,WAT,Hydro,3153,megawatthours
2022-05-17T00,NY,New York,WAT,Hydro,3040,megawatthours
2022-05-16T23,NY,New York,WAT,Hydro,3229,megawatthours
2022-05-16T22,NY,New York,WAT,Hydro,3627,megawatthours
2022-05-16T21,NY,New York,WAT,Hydro,3572,megawatthours
2022-05-16T20,NY,New York,WAT,Hydro,3422,megawatthours
2022-05-16T19,NY,New York,WAT,Hydro,2894,megawatthours
2022-05-16T18,NY,New York,WAT,Hydro,3571,megawatthours
2022-05-16T17,NY,New York,WAT,Hydro,3616,megawatthours
2022-05-16T16,NY,New York,WAT,Hydro,3741,megawatthours
2022-05-16T15,NY,New York,WAT,Hydro,3707,megawatthours
2022-05-16T14,NY,New York,WAT,Hydro,3533,megawatthours
2022-05-16T13,NY,New York,WAT,Hydro,3412,megawatthours
2022-05-16T12,NY,New York,WAT,Hydro,3202,megawatthours
2022-05-16T11,NY,New York,WAT,Hydro,2613,megawatthours
2022-05-16T10,NY,New York,WAT,Hydro,2304,megawatthours
2022-05-16T09,NY,New York,WAT,Hydro,1984,megawatthours
2022-05-16T08,NY,New York,WAT,Hydro,1962,megawatthours
2022-05-16T07,NY,New York,WAT,Hydro,2256,megawatthours
2022-05-16T06,NY,New York,WAT,Hydro,2344,megawatthours
2022-05-16T05,NY,New York,WAT,Hydro,2411,megawatthours
2022-05-16T04,NY,New York,WAT,Hydro,2511,megawatthours
2022-05-16T03,NY,New York,WAT,Hydro,3089,megawatthours
2022-05-16T02,NY,New York,WAT,Hydro,3397,megawatthours
2022-05-16T01,NY,New York,WAT,Hydro,3696,megawatthours
2022-05-16T00,NY,New York,WAT,Hydro,3790,megawatthours
2022-05-15T23,NY,New York,WAT,Hydro,4035,megawatthours
2022-05-15T22,NY,New York,WAT,Hydro,3722,megawatthours
2022-05-15T21,NY,New York,WAT,Hydro,3324,megawatthours
2022-05-15T20,NY,New York,WAT,Hydro,3358,megawatthours
2022-05-15T19,NY,New York,WAT,Hydro,3212,megawatthours
2022-05-15T18,NY,New York,WAT,Hydro,3329,megawatthours
2022-05-15T17,NY,New York,WAT,Hydro,3347,megawatthours
2022-05-15T16,NY,New York,WAT,Hydro,3344,megawatthours
2022-05-15T15,NY,New York,WAT,Hydro,3118,megawatthours
2022-05-15T14,NY,New York,WAT,Hydro,3019,megawatthours
2022-05-15T13,NY,New York,WAT,Hydro,2755,megawatthours
2022-05-15T12,NY,New York,WAT,Hydro,2097,megawatthours
2022-05-15T11,NY,New York,WAT,Hydro,1979,megawatthours
2022-05-15T10,NY,New York,WAT,Hydro,1990,megawatthours
2022-05-15T09,NY,New York,WAT,Hydro,1938,megawatthours
2022-05-15T08,NY,New York,WAT,Hydro,2183,megawatthours
2022-05-15T07,NY,New York,WAT,Hydro,2144,megawatthours
2022-05-15T06,NY,New York,WAT,Hydro,2189,megawatthours
2022-05-15T05,NY,New York,WAT,Hydro,2235,megawatthours
2022-05-15T04,NY,New York,WAT,Hydro,2180,megawatthours
2022-05-15T03,NY,New York,WAT,Hydro,2510,megawatthours
2022-05-15T02,NY,New York,WAT,Hydro,2600,megawatthours
2022-05-15T01,NY,New York,WAT,Hydro,3140,megawatthours
2022-05-15T00,NY,New York,WAT,Hydro,3465,megawatthours
